"V1","V2","V3"
"Sampling Amount","MaxDepth","Fault Rate"
"109","29","4.36487828854031"
"109","30","4.36487828854031"
"110","25","4.47671690165678"
"110","26","4.47671690165678"
"110","27","4.47671690165678"
"110","28","4.47671690165678"
"110","29","4.47671690165678"
"110","30","4.47671690165678"
"111","25","4.27551901105044"
"111","26","4.27551901105044"
"111","27","4.27551901105044"
"111","28","4.27551901105044"
"111","29","4.27551901105044"
"111","30","4.27551901105044"
"112","25","4.32143964105884"
"112","26","4.32143964105884"
"112","27","4.32143964105884"
"112","28","4.32143964105884"
"112","29","4.32143964105884"
"112","30","4.32143964105884"
"113","25","4.16215980268347"
"113","26","4.16215980268347"
"113","27","4.16215980268347"
"113","28","4.16215980268347"
"113","29","4.16215980268347"
"113","30","4.16215980268347"
"114","25","4.1046717287211"
"114","26","4.1046717287211"
"114","27","4.1046717287211"
"114","28","4.1046717287211"
"114","29","4.1046717287211"
"114","30","4.1046717287211"
"115","25","4.30394589872541"
"115","26","4.30394589872541"
"115","27","4.30394589872541"
"115","28","4.30394589872541"
"115","29","4.30394589872541"
"115","30","4.30394589872541"
"116","25","4.09708587899262"
"116","26","4.09708587899262"
"116","27","4.09708587899262"
"116","28","4.09708587899262"
"116","29","4.09708587899262"
"116","30","4.09708587899262"
"117","25","4.09684409842271"
"117","26","4.09684409842271"
"117","27","4.09684409842271"
"117","28","4.09684409842271"
"117","29","4.09684409842271"
"117","30","4.09684409842271"
"118","25","4.53282744207021"
"118","26","4.53282744207021"
"118","27","4.53282744207021"
"118","28","4.53282744207021"
"118","29","4.53282744207021"
"118","30","4.53282744207021"
"119","25","4.28338918878756"
"119","26","4.28338918878756"
"119","27","4.28338918878756"
"119","28","4.28338918878756"
"119","29","4.28338918878756"
"119","30","4.28338918878756"
"120","25","4.42185332193836"
"120","26","4.42185332193836"
"120","27","4.42185332193836"
"120","28","4.42185332193836"
"120","29","4.42185332193836"
"120","30","4.42185332193836"
"121","25","4.41677418802726"
"121","26","4.41677418802726"
"121","27","4.41677418802726"
"121","28","4.41677418802726"
"121","29","4.41677418802726"
"121","30","4.41677418802726"
"122","25","4.4116299173815"
"122","26","4.4116299173815"
"122","27","4.4116299173815"
"122","28","4.4116299173815"
"122","29","4.4116299173815"
"122","30","4.4116299173815"
"123","25","4.30387209370323"
"123","26","4.30387209370323"
"123","27","4.30387209370323"
"123","28","4.30387209370323"
"123","29","4.30387209370323"
"123","30","4.30387209370323"
"124","25","4.26477893599147"
"124","26","4.26477893599147"
"124","27","4.26477893599147"
"124","28","4.26477893599147"
"124","29","4.26477893599147"
"124","30","4.26477893599147"
"125","25","4.23839439973201"
"125","26","4.23839439973201"
"125","27","4.23839439973201"
"125","28","4.23839439973201"
"125","29","4.23839439973201"
"125","30","4.23839439973201"
"126","25","4.44905869940407"
"126","26","4.44905869940407"
"126","27","4.44905869940407"
"126","28","4.44905869940407"
"126","29","4.44905869940407"
"126","30","4.44905869940407"
"127","25","4.36836237416812"
"127","26","4.36836237416812"
"127","27","4.36836237416812"
"127","28","4.36836237416812"
"127","29","4.36836237416812"
"127","30","4.36836237416812"
"128","25","4.22805542058908"
"128","26","4.22805542058908"
"128","27","4.22805542058908"
"128","28","4.22805542058908"
"128","29","4.22805542058908"
"128","30","4.22805542058908"
"129","25","4.18095056248614"
"129","26","4.18095056248614"
"129","27","4.18095056248614"
"129","28","4.18095056248614"
"129","29","4.18095056248614"
"129","30","4.18095056248614"
"130","25","4.26995785865866"
"130","26","4.26995785865866"
"130","27","4.26995785865866"
"130","28","4.26995785865866"
"130","29","4.26995785865866"
"130","30","4.26995785865866"
"131","25","4.38815718836598"
"131","26","4.38815718836598"
"131","27","4.38815718836598"
"131","28","4.38815718836598"
"131","29","4.38815718836598"
"131","30","4.38815718836598"
"132","25","4.40439728930322"
"132","26","4.40439728930322"
"132","27","4.40439728930322"
"132","28","4.40439728930322"
"132","29","4.40439728930322"
"132","30","4.40439728930322"
"133","25","4.36651079258163"
"133","26","4.36651079258163"
"133","27","4.36651079258163"
"133","28","4.36651079258163"
"133","29","4.36651079258163"
"133","30","4.36651079258163"
"134","25","4.25487473253851"
"134","26","4.25487473253851"
"134","27","4.25487473253851"
"134","28","4.25487473253851"
"134","29","4.25487473253851"
"134","30","4.25487473253851"
"135","25","4.43286694285908"
"135","26","4.43286694285908"
"135","27","4.43286694285908"
"135","28","4.43286694285908"
"135","29","4.43286694285908"
